[Sys Thread: 64] INFO | 07-04-2025 17:14:47.355 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 64] INFO | 07-04-2025 17:14:47.371 | Installed Printers Count :3
[Sys Thread: 64] INFO | 07-04-2025 17:14:47.371 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 64] INFO | 07-04-2025 17:14:47.371 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.181] INFO | 07-04-2025 17:14:47.808 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 07-04-2025 17:14:47.824 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 07-04-2025 17:14:47.824 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 07-04-2025 17:14:48.480 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 07-04-2025 17:15:47.935 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 07-04-2025 17:15:47.935 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 07-04-2025 17:15:47.935 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 07-04-2025 17:15:48.045 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 07-04-2025 17:16:48.982 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 07-04-2025 17:16:49.044 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 07-04-2025 17:16:49.076 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 07-04-2025 17:16:49.076 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 07-04-2025 17:16:49.076 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 07-04-2025 17:16:49.123 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 07-04-2025 17:17:49.899 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 07-04-2025 17:17:49.899 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 07-04-2025 17:17:49.899 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 07-04-2025 17:17:49.930 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
