[Sys Thread: 1] INFO | 07-08-2025 15:56:19.608 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-08-2025 15:56:19.608 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-08-2025 15:56:19.608 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-08-2025 15:56:19.608 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.54] INFO | 07-08-2025 15:56:21.373 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-08-2025 15:56:21.373 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-08-2025 15:56:21.373 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-08-2025 15:56:21.436 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-08-2025 15:56:21.607 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-08-2025 15:58:06.327 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-08-2025 15:58:06.343 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-08-2025 15:58:06.343 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-08-2025 15:58:06.390 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-08-2025 15:58:52.118 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-08-2025 15:58:53.087 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-08-2025 15:58:53.087 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-08-2025 15:58:53.087 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-08-2025 15:58:53.134 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-08-2025 15:59:58.121 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-08-2025 15:59:58.121 | Common:: deCodeLevel1 START
