[Sys Thread: 28] INFO | 07-23-2025 13:13:51.874 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 28] INFO | 07-23-2025 13:13:51.874 | Installed Printers Count :3
[Sys Thread: 28] INFO | 07-23-2025 13:13:51.874 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 28] INFO | 07-23-2025 13:13:51.874 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.74] ERROR | 07-23-2025 13:13:57.544 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:13:58.060 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:13:58.060 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:13:58.060 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:13:58.247 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:14:57.987 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:14:57.987 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:14:57.987 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:14:58.019 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:15:57.986 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:15:57.986 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:15:57.986 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:15:58.032 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:16:57.989 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:16:57.989 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:16:57.989 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:16:58.020 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:17:57.980 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:17:57.980 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:17:57.980 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:17:58.026 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] ERROR | 07-23-2025 13:18:57.261 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:18:57.980 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:18:57.980 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:18:57.980 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:18:58.042 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:19:57.975 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:19:57.975 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:19:57.975 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:19:58.037 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:20:57.986 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:20:57.986 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 13:20:57.986 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 13:20:58.018 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 13:21:57.976 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 13:21:57.976 | Common:: deCodeLevel1 START
