[Sys Thread: 63] INFO | 06-24-2025 18:05:03.405 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 63] INFO | 06-24-2025 18:05:03.421 | Installed Printers Count :3
[Sys Thread: 63] INFO | 06-24-2025 18:05:03.421 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 63] INFO | 06-24-2025 18:05:03.421 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.796 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.796 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.796 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.796 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.796 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.843 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.858 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.858 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.999 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.999 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.999 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.999 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:03.999 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.896 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.896 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.896 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.896 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.896 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.911 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.911 | isValidUser:: False
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.911 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:08.927 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.099 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.161 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.161 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.161 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.161 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.161 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:09.302 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.333 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.333 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-24-2025 18:05:09.333 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:09.333 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.130 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.130 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.130 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.130 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.130 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.161 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.224 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.224 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.224 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.224 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.224 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:12.239 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.255 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.255 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-24-2025 18:05:12.255 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:12.270 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.867 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.867 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.867 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.867 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.867 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.898 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.945 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.960 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.960 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.960 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.960 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:13.992 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:13.992 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-24-2025 18:05:14.007 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-24-2025 18:05:14.007 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:14.007 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.414 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.414 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.414 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.414 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.414 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.445 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.507 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.507 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.507 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.507 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.507 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:16.539 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.539 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.554 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-24-2025 18:05:16.554 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-24-2025 18:05:16.554 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.928 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.928 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.928 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.928 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.928 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:22.959 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 18:05:23.022 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:23.022 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 18:05:23.022 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 18:05:23.022 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 18:05:23.022 | AdminController:: Exiting LDAPUserCheck
