[Sys Thread: 15] INFO | 07-04-2025 12:44:07.880 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 15] INFO | 07-04-2025 12:44:07.880 | Installed Printers Count :3
[Sys Thread: 15] INFO | 07-04-2025 12:44:07.880 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 15] INFO | 07-04-2025 12:44:07.880 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.193 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.193 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.193 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.193 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.427 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.489 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.505 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.505 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.583 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.583 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.583 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.583 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-04-2025 12:44:08.583 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.457 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.457 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.457 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.457 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.457 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.567 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.629 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.629 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.629 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.629 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.629 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:13.754 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.770 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.786 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.786 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:13.786 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:13.895 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:13.895 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.56] INFO | 07-04-2025 12:44:13.895 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:13.926 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.051 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.051 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.207 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.223 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.239 | Administration:: Entering GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.270 | Administration:: Exiting GetUserDetails
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.270 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.332 | Administration:: Entering GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.379 | Administration:: Exiting GetUserDetails
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.379 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.457 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.457 | ReportLayout:: GetDataSet START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.488 | ReportLayout:: GetDataSet END
[System: 192.168.1.56] ERROR | 07-04-2025 12:44:14.488 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.520 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:44:14.520 | ReportLayout:: GetDataSet START
