[Sys Thread: 56] INFO | 07-23-2025 15:24:09.367 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 56] INFO | 07-23-2025 15:24:09.367 | Installed Printers Count :3
[Sys Thread: 56] INFO | 07-23-2025 15:24:09.383 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 56] INFO | 07-23-2025 15:24:09.383 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.80] ERROR | 07-23-2025 15:24:10.164 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 15:24:11.445 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 15:24:11.445 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 15:24:11.445 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 15:24:11.710 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.74] INFO | 07-23-2025 15:24:57.914 | Common:: DecodeBase64 START
[System: 192.168.1.74] INFO | 07-23-2025 15:24:57.914 | Common:: deCodeLevel1 START
[System: 192.168.1.74] INFO | 07-23-2025 15:24:57.914 | Common:: DecodeBase64 START
[System: 192.168.1.74] ERROR | 07-23-2025 15:24:57.961 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.80] INFO | 07-23-2025 15:25:07.747 | Common:: DecodeBase64 START
[System: 192.168.1.80] INFO | 07-23-2025 15:25:07.747 | Common:: deCodeLevel1 START
[System: 192.168.1.80] INFO | 07-23-2025 15:25:07.747 | Common:: DecodeBase64 START
[System: 192.168.1.80] ERROR | 07-23-2025 15:25:09.294 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:26.391 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] ERROR | 07-23-2025 15:25:26.438 | AdminController:: GetUserDetails Error   at System.Data.RBTree`1.GetNodeByIndex(Int32 userIndex)
   at System.Data.DataRowCollection.get_Item(Int32 index)
   at PactRevenUWebapi2._0.Controllers.PactRequestTokenController.GetClientUserDetails(RequestObj Reqobj)
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.430 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.430 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.430 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.430 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.430 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.493 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.493 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.493 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.618 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.618 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.618 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.618 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-23-2025 15:25:39.618 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 07-23-2025 15:25:44.960 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:44.960 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-23-2025 15:25:44.960 | Common:: DecodeBase64 START
