[Sys Thread: 81] INFO | 07-01-2025 18:59:29.658 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 81] INFO | 07-01-2025 18:59:29.658 | Installed Printers Count :3
[Sys Thread: 81] INFO | 07-01-2025 18:59:29.658 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 81] INFO | 07-01-2025 18:59:29.658 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 07-01-2025 18:59:31.376 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 18:59:31.376 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 18:59:31.376 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 07-01-2025 18:59:31.689 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-01-2025 19:00:16.638 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 19:00:16.638 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 19:00:16.653 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 07-01-2025 19:00:16.779 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.447 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.447 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.447 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.447 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.447 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.541 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.541 | isValidUser:: False
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.541 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.681 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.681 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.681 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.681 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 19:01:20.681 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 07-01-2025 19:01:24.071 | Common:: DecodeBase64 START
