[Sys Thread: 1] INFO | 06-19-2025 16:10:06.032 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-19-2025 16:10:06.032 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-19-2025 16:10:06.032 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-19-2025 16:10:06.032 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] ERROR | 06-19-2025 16:10:06.548 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:10:06.594 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:10:06.594 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:10:06.594 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:10:06.657 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:10:07.578 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:10:07.594 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:10:07.594 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:10:07.594 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:10:07.641 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:11:06.573 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:06.573 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:06.573 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:11:06.636 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:11:07.572 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:11:07.619 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:11:07.775 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:12:07.588 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:12:07.604 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:12:07.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:12:07.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.569 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.569 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.569 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 06-19-2025 16:13:07.585 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 06-19-2025 16:13:07.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:13:07.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 06-19-2025 16:13:07.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
