[Sys Thread: 1] INFO | 06-17-2025 11:39:34.811 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-17-2025 11:39:34.811 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-17-2025 11:39:34.827 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-17-2025 11:39:34.827 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.314 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.314 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.314 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.314 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.314 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.455 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.455 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.455 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.676 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.676 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.676 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.676 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 11:40:33.676 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-17-2025 11:40:39.816 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:39.816 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:39.816 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:39.832 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:39.832 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.082 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.144 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.144 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.144 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.144 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.144 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.331 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.347 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.363 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.363 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.363 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.456 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.456 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.456 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.456 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:40.863 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:40.878 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.113 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.144 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.159 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.175 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.253 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.253 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.269 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.316 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.347 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.362 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.550 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.550 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.581 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.581 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.612 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.612 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.800 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:41.800 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.816 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:41.816 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:42.410 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.410 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 11:40:42.441 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:42.441 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-17-2025 11:40:42.441 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.660 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.910 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.988 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.988 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.988 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:42.988 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.003 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.019 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.019 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.019 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.019 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.035 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.035 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.050 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.050 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.066 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.081 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 11:40:43.081 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
