[Sys Thread: 1] INFO | 07-22-2025 17:15:14.727 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-22-2025 17:15:14.727 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-22-2025 17:15:14.742 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-22-2025 17:15:14.742 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 07-22-2025 17:16:31.419 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:31.419 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:31.419 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:31.419 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:31.419 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] ERROR | 07-22-2025 17:16:31.497 | AdminController:: GetUserDetails Error   at System.Data.RBTree`1.GetNodeByIndex(Int32 userIndex)
   at System.Data.DataRowCollection.get_Item(Int32 index)
   at PactRevenUWebapi2._0.Controllers.PactRequestTokenController.GetClientUserDetails(RequestObj Reqobj)
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.101 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.101 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.101 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.101 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.101 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.163 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.163 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.163 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.273 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.273 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.273 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.273 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-22-2025 17:16:39.273 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.485 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.485 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.485 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.485 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.485 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.672 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.735 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.735 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.735 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.735 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.735 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 07-22-2025 17:16:44.891 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.907 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.922 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 07-22-2025 17:16:44.922 | Administration:: Entering AllowSession  end
