[Sys Thread: 1] INFO | 06-16-2025 12:58:36.536 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-16-2025 12:58:36.536 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-16-2025 12:58:36.536 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-16-2025 12:58:36.536 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.73] ERROR | 06-16-2025 12:58:37.271 | CustomExceptionFiltere  ==>    at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Web.Http.Controllers.ApiControllerActionInvoker.<InvokeActionAsyncCore>d__1.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Web.Http.Controllers.ActionFilterResult.<ExecuteAsync>d__5.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at System.Web.Http.Controllers.ExceptionFilterResult.<ExecuteAsync>d__6.MoveNext()
[System: 192.168.1.73] ERROR | 06-16-2025 12:58:37.614 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.615 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.615 | Common:: deCodeLevel1 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.630 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.630 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.630 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.740 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.740 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.740 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.833 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.833 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.833 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.833 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-16-2025 13:11:36.833 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.98] INFO | 06-16-2025 13:11:51.902 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:51.902 | Common:: deCodeLevel1 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:51.902 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:51.902 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:51.902 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.027 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.043 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.043 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.043 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.043 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.043 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:52.168 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.215 | Administration:: Entering InitLoginSession
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.246 | Administration:: Entering AllowSession  1
[System: 192.168.1.98] INFO | 06-16-2025 13:11:52.246 | Administration:: Entering AllowSession  end
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:52.262 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:52.387 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:54.952 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:54.968 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:54.983 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:54.999 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.171 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.202 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.458 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.505 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.536 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.552 | Administration:: Entering GetUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.614 | Administration:: Exiting GetUserDetails
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.614 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.677 | Administration:: Entering GetUserDetails
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.724 | Administration:: Exiting GetUserDetails
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.739 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.880 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.880 | ReportLayout:: GetDataSet START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.911 | ReportLayout:: GetDataSet END
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.911 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.942 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.942 | ReportLayout:: GetDataSet START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.942 | ReportLayout:: GetDataSet END
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.958 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.958 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.958 | ReportLayout:: GetDataSet START
[System: 192.168.1.98] INFO | 06-16-2025 13:11:55.974 | ReportLayout:: GetDataSet END
[System: 192.168.1.98] ERROR | 06-16-2025 13:11:55.974 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.98] INFO | 06-16-2025 13:11:56.036 | Common:: DecodeBase64 START
