[Sys Thread: 1] INFO | 06-30-2025 12:44:39.389 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-30-2025 12:44:39.389 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-30-2025 12:44:39.389 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-30-2025 12:44:39.389 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:24.379 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 06-30-2025 12:46:24.613 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-30-2025 12:46:24.754 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-30-2025 12:46:24.848 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-30-2025 12:46:24.960 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-30-2025 12:46:33.459 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:33.459 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-30-2025 12:46:33.459 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 06-30-2025 12:46:33.600 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.626 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.688 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.688 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.688 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.688 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.782 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.798 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.798 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.876 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.876 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.876 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.876 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-30-2025 12:46:51.876 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-30-2025 12:46:59.936 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:59.936 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:59.936 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:59.936 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-30-2025 12:46:59.936 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.140 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.218 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.218 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.218 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.218 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.218 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:00.546 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.577 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.608 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-30-2025 12:47:00.608 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:00.608 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:00.936 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:01.030 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 06-30-2025 12:47:01.046 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:01.249 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-30-2025 12:47:05.154 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 06-30-2025 12:47:05.154 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
