[Sys Thread: 1] INFO | 06-23-2025 16:05:42.425 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-23-2025 16:05:42.425 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-23-2025 16:05:42.425 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-23-2025 16:05:42.425 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.79] INFO | 06-23-2025 16:05:44.315 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:05:44.315 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:05:44.315 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:05:44.487 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:06:29.181 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:06:29.196 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:06:29.196 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:06:29.196 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:06:29.274 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:07:29.117 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:07:29.117 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:07:29.117 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:07:29.195 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:08:03.266 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:08:03.266 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:08:03.266 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:08:03.329 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:08:29.127 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:08:29.127 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:08:29.127 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:08:29.142 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:08:29.174 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:08:29.205 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:09:29.120 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:09:29.213 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:09:29.229 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:10:29.126 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 16:10:29.142 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 16:10:29.142 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 16:10:29.142 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 16:10:29.142 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 06-23-2025 16:10:29.235 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
