[Sys Thread: 13] INFO | 06-24-2025 16:28:32.322 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 13] INFO | 06-24-2025 16:28:32.322 | Installed Printers Count :3
[Sys Thread: 13] INFO | 06-24-2025 16:28:32.322 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 13] INFO | 06-24-2025 16:28:32.322 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 06-24-2025 16:28:34.396 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 16:28:34.396 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 16:28:34.396 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 06-24-2025 16:28:34.838 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.715 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.715 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.715 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.715 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.715 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.811 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.811 | isValidUser:: False
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.811 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.907 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.907 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.907 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.907 | isValidUser:: False
[System: 192.168.1.99] INFO | 06-24-2025 16:30:13.907 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.766 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.766 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.766 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.766 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.766 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.823 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.823 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.823 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.881 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.881 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.881 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.881 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 16:30:23.881 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-24-2025 16:30:28.387 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:28.387 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:28.387 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:28.387 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:28.387 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.483 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.541 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.541 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.560 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.560 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.560 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:35.925 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.944 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.983 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-24-2025 16:30:35.983 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:35.983 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:36.636 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:36.636 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 06-24-2025 16:30:36.655 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:36.655 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 16:30:40.271 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:40.271 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:41.028 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:41.163 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-24-2025 16:30:41.239 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-24-2025 16:30:41.258 | Administration:: Entering GetUserDetails
