[Sys Thread: 1] INFO | 06-24-2025 14:18:58.240 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-24-2025 14:18:58.255 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-24-2025 14:18:58.255 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-24-2025 14:18:58.255 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 14:18:58.818 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 06-24-2025 14:18:58.911 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:18:58.927 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:18:58.989 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:18:59.021 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.860 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.860 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.860 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.860 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.860 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.922 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.922 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.922 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.985 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.985 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.985 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.985 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-24-2025 14:19:18.985 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.406 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.406 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.406 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.406 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.406 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.468 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.547 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.547 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.547 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.547 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.547 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:22.578 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.593 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.609 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 06-24-2025 14:19:22.609 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:22.609 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:22.718 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:25.640 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.56] INFO | 06-24-2025 14:19:25.640 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:25.640 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-24-2025 14:19:25.952 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:25.952 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:26.233 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:26.249 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:26.264 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-24-2025 14:19:26.264 | Administration:: Entering GetUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 14:19:26.296 | Administration:: Exiting GetUserDetails
[System: 192.168.1.56] ERROR | 06-24-2025 14:19:26.296 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
