[Sys Thread: 1] INFO | 06-27-2025 10:30:41.776 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-27-2025 10:30:41.776 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-27-2025 10:30:41.776 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-27-2025 10:30:41.776 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.083 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.083 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.083 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.083 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.083 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.771 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.771 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.771 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.896 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.896 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.896 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.896 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-27-2025 10:30:58.896 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 06-27-2025 10:31:01.541 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:01.557 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:01.557 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:01.557 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:01.557 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.057 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.151 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.151 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.151 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.151 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.151 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 06-27-2025 10:31:02.432 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.479 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.510 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 06-27-2025 10:31:02.510 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 06-27-2025 10:31:02.526 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
