[Sys Thread: 1] INFO | 07-07-2025 17:04:19.312 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-07-2025 17:04:19.312 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-07-2025 17:04:19.327 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-07-2025 17:04:19.327 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.655 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.655 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.655 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.780 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.780 | isValidUser:: True
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.780 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.936 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.936 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.936 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.936 | isValidUser:: True
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.936 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.983 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.983 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.983 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.983 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:19.983 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.108 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.124 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.124 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.124 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.124 | isValidUser:: True
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.124 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] ERROR | 07-07-2025 17:04:20.233 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.264 | Administration:: Entering InitLoginSession
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.280 | Administration:: Entering AllowSession  1
[System: 192.168.1.76] INFO | 07-07-2025 17:04:20.280 | Administration:: Entering AllowSession  end
[System: 192.168.1.76] ERROR | 07-07-2025 17:04:20.280 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 17:04:20.421 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 17:19:20.513 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 17:34:20.500 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 17:49:20.533 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 18:04:20.570 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 07-07-2025 18:19:20.615 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
