[Sys Thread: 9] INFO | 06-12-2025 12:52:14.596 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 9] INFO | 06-12-2025 12:52:14.596 | Installed Printers Count :3
[Sys Thread: 9] INFO | 06-12-2025 12:52:14.611 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 9] INFO | 06-12-2025 12:52:14.611 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.407 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.423 | Common:: deCodeLevel1 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.423 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.423 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.423 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.501 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.501 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.501 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.657 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.657 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.657 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.657 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-12-2025 12:52:17.657 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.148 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.148 | Common:: deCodeLevel1 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.148 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.148 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.148 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.211 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.211 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.211 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.258 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.258 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.258 | Administration:: Entering LDAPChecking
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.273 | isValidUser:: True
[System: 192.168.1.98] INFO | 06-12-2025 12:52:27.273 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.98] INFO | 06-12-2025 12:52:29.882 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:29.882 | Common:: deCodeLevel1 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:29.882 | Common:: DecodeBase64 START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:29.882 | Common:: IsBase64 Checking START
[System: 192.168.1.98] INFO | 06-12-2025 12:52:29.882 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:30.054 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.98] INFO | 06-12-2025 12:52:30.132 | Common:: IsBase64 Checking START
