[Sys Thread: 42] INFO | 06-16-2025 17:06:21.208 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 42] INFO | 06-16-2025 17:06:21.208 | Installed Printers Count :3
[Sys Thread: 42] INFO | 06-16-2025 17:06:21.208 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 42] INFO | 06-16-2025 17:06:21.208 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.54] INFO | 06-16-2025 17:06:23.035 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:06:23.035 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:06:23.035 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:06:23.285 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-16-2025 17:06:35.687 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:06:41.626 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:06:41.626 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:06:41.626 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:06:41.673 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:07:30.702 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:07:30.702 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:07:30.702 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:07:30.749 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:07:38.979 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:07:38.979 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:07:38.979 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:07:38.995 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:07:39.010 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:07:47.722 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:07:47.753 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:07:52.609 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:07:52.609 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:07:52.609 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:07:52.655 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:08:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:08:30.700 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:08:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:08:30.732 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:08:49.928 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:08:49.928 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:08:49.928 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:08:49.991 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:08:52.607 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:08:52.607 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:08:52.607 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:08:52.653 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:09:08.709 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:09:30.706 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:09:30.706 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:09:30.706 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:09:30.753 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:09:52.609 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:09:52.625 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:09:52.625 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:09:52.797 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:10:30.693 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:10:30.693 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:10:30.693 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:10:30.740 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:10:52.610 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:10:52.610 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:10:52.610 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:10:52.657 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:11:30.705 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:11:30.705 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:11:30.705 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:11:30.768 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-16-2025 17:11:35.657 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-16-2025 17:11:52.607 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:11:52.623 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:11:52.623 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:11:52.623 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:11:52.685 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:12:30.696 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:12:30.696 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:12:30.696 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:12:30.743 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:12:52.602 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:12:52.602 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:12:52.602 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:12:52.649 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:13:30.713 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:13:30.713 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:13:30.713 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:13:30.775 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:13:52.604 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:13:52.604 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:13:52.604 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:13:52.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:14:08.799 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:14:08.799 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:14:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:14:30.700 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:14:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:14:30.887 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:14:52.602 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:14:52.602 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:14:52.602 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:14:52.665 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:15:30.702 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:15:30.702 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:15:30.702 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:15:30.764 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:15:52.599 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:15:52.599 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:15:52.599 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:15:52.646 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:16:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:16:30.700 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:16:30.700 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:16:30.747 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-16-2025 17:16:52.617 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:16:52.617 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:16:52.617 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:16:52.617 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:16:52.664 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:17:30.689 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:17:30.689 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:17:30.689 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:17:30.751 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:17:52.604 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:17:52.604 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:17:52.604 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:17:52.651 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:18:30.692 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:18:30.692 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:18:30.692 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:18:30.739 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:18:52.609 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:18:52.609 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:18:52.609 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:18:52.672 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 06-16-2025 17:19:08.702 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:19:30.689 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 06-16-2025 17:19:30.689 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 06-16-2025 17:19:30.689 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 06-16-2025 17:19:30.736 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-16-2025 17:19:52.599 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-16-2025 17:19:52.614 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-16-2025 17:19:52.614 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-16-2025 17:19:52.661 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 06-16-2025 17:20:30.706 | Common:: DecodeBase64 START
