[Sys Thread: 1] INFO | 07-01-2025 09:56:30.464 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-01-2025 09:56:30.464 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-01-2025 09:56:30.480 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-01-2025 09:56:30.480 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] ERROR | 07-01-2025 09:56:31.042 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 07-01-2025 09:56:31.042 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-01-2025 09:58:28.870 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-01-2025 09:58:28.979 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-01-2025 09:58:36.661 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.071 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.071 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.071 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.071 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.071 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.165 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.165 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.165 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.306 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.306 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.306 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.306 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 10:07:40.306 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.429 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.445 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.445 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.445 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.445 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:07:44.929 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.023 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.023 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.023 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.023 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.023 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 07-01-2025 10:07:45.101 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.117 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.148 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 07-01-2025 10:07:45.148 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 07-01-2025 10:07:45.148 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 07-01-2025 10:07:45.304 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.218 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.218 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.218 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.218 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.218 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.281 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.281 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.281 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.343 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.343 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.343 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.343 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-01-2025 10:12:43.343 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 07-01-2025 10:12:45.281 | Common:: DecodeBase64 START
