[Sys Thread: 1] INFO | 06-17-2025 16:38:17.582 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-17-2025 16:38:17.582 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-17-2025 16:38:17.582 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-17-2025 16:38:17.582 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 06-17-2025 16:38:20.573 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:20.573 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:20.573 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:20.729 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.876 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.876 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.876 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.954 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.954 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 16:38:32.954 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:33.016 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:33.016 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:33.016 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 16:38:33.016 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 16:38:33.016 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.736 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.736 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.736 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.814 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.829 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.829 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.829 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.829 | isValidUser:: True
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.829 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:40.876 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.892 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.923 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 06-17-2025 16:38:40.923 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:40.923 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:41.032 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:41.860 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:41.892 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:41.892 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:41.892 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.126 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.126 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.360 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.391 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.407 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.423 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.470 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.470 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.470 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.532 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.563 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.563 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.626 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.626 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.688 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.688 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.719 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.719 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.735 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.735 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.735 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.735 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.766 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.766 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.782 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.782 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 06-17-2025 16:38:42.782 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:42.845 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:43.145 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:43.254 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:43.301 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:43.348 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:52.135 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:52.166 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 06-17-2025 16:38:52.182 | setAuditPrint:: setAuditPrint
