[Sys Thread: 1] INFO | 07-04-2025 12:41:06.015 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-04-2025 12:41:06.015 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-04-2025 12:41:06.015 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-04-2025 12:41:06.015 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.077 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.077 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.077 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.077 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.093 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] ERROR | 07-04-2025 12:41:07.506 | AdminController:: GetUserDetails Error   at System.Data.RBTree`1.GetNodeByIndex(Int32 userIndex)
   at System.Data.DataRowCollection.get_Item(Int32 index)
   at PactRevenUWebapi2._0.Controllers.PactRequestTokenController.GetClientUserDetails(RequestObj Reqobj)
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.740 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.740 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.740 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.740 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:07.740 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] ERROR | 07-04-2025 12:41:07.771 | AdminController:: GetUserDetails Error   at System.Data.RBTree`1.GetNodeByIndex(Int32 userIndex)
   at System.Data.DataRowCollection.get_Item(Int32 index)
   at PactRevenUWebapi2._0.Controllers.PactRequestTokenController.GetClientUserDetails(RequestObj Reqobj)
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.867 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.867 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.867 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.867 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.867 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.945 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.961 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-04-2025 12:41:16.961 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:41:17.070 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:17.070 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:17.070 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 07-04-2025 12:41:17.070 | isValidUser:: True
[System: 192.168.1.56] INFO | 07-04-2025 12:41:17.070 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 07-04-2025 12:41:22.725 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:22.725 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:22.725 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:22.725 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 07-04-2025 12:41:22.725 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:41:24.414 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 07-04-2025 12:41:24.477 | Common:: IsBase64 Checking START
