[Sys Thread: 73] INFO | 07-03-2025 18:21:31.310 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 73] INFO | 07-03-2025 18:21:31.310 | Installed Printers Count :3
[Sys Thread: 73] INFO | 07-03-2025 18:21:31.310 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 73] INFO | 07-03-2025 18:21:31.310 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 07-03-2025 18:28:19.797 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:19.797 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:19.797 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:19.797 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:20.048 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:20.048 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] ERROR | 07-03-2025 18:28:20.142 | AdminController:: GetUserDetails Error   at System.Data.RBTree`1.GetNodeByIndex(Int32 userIndex)
   at System.Data.DataRowCollection.get_Item(Int32 index)
   at PactRevenUWebapi2._0.Controllers.PactRequestTokenController.GetClientUserDetails(RequestObj Reqobj)
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.913 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.975 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.975 | isValidUser:: False
[System: 192.168.1.99] INFO | 07-03-2025 18:28:34.975 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:35.053 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:35.053 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:35.053 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:35.053 | isValidUser:: False
[System: 192.168.1.99] INFO | 07-03-2025 18:28:35.069 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.226 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.304 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.304 | isValidUser:: False
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.304 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.351 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.351 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.351 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.351 | isValidUser:: False
[System: 192.168.1.99] INFO | 07-03-2025 18:28:50.351 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.172 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.172 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.172 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.172 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.172 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.219 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.234 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.234 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.266 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.266 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.266 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.266 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-03-2025 18:28:59.266 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.689 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.689 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.689 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.689 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.689 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:29:13.970 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.032 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.032 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.032 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.032 | isValidUser:: True
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.032 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.173 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.204 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.220 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.220 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.220 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.329 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.329 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.329 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.329 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 07-03-2025 18:29:14.666 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 07-03-2025 18:29:14.666 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
