[Sys Thread: 63] INFO | 06-24-2025 18:12:45.642 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 63] INFO | 06-24-2025 18:12:45.642 | Installed Printers Count :3
[Sys Thread: 63] INFO | 06-24-2025 18:12:45.642 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 63] INFO | 06-24-2025 18:12:45.642 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 06-24-2025 18:12:45.939 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:45.939 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:45.939 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:45.939 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:45.939 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.048 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.048 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.048 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.158 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.158 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.158 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.158 | isValidUser:: True
[System: 192.168.1.56] INFO | 06-24-2025 18:12:46.158 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 06-24-2025 18:12:54.047 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:54.047 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:54.047 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-24-2025 18:12:54.047 | Common:: IsBase64 Checking START
