[Sys Thread: 49] INFO | 06-26-2025 17:11:21.626 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 49] INFO | 06-26-2025 17:11:21.626 | Installed Printers Count :3
[Sys Thread: 49] INFO | 06-26-2025 17:11:21.626 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 49] INFO | 06-26-2025 17:11:21.626 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.57] INFO | 06-26-2025 17:11:23.391 | Common:: DecodeBase64 START
[System: 192.168.1.57] INFO | 06-26-2025 17:11:23.391 | Common:: deCodeLevel1 START
[System: 192.168.1.57] INFO | 06-26-2025 17:11:23.391 | Common:: DecodeBase64 START
[System: 192.168.1.57] ERROR | 06-26-2025 17:11:23.563 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 06-26-2025 17:11:30.866 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 06-26-2025 17:11:30.866 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 06-26-2025 17:11:30.866 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 06-26-2025 17:11:31.006 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.57] INFO | 06-26-2025 17:12:09.990 | Common:: DecodeBase64 START
[System: 192.168.1.57] INFO | 06-26-2025 17:12:09.990 | Common:: deCodeLevel1 START
[System: 192.168.1.57] INFO | 06-26-2025 17:12:09.990 | Common:: DecodeBase64 START
[System: 192.168.1.57] ERROR | 06-26-2025 17:12:10.068 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 06-26-2025 17:12:30.978 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 06-26-2025 17:12:30.994 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 06-26-2025 17:12:30.994 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 06-26-2025 17:12:30.994 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 06-26-2025 17:12:31.181 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 06-26-2025 17:12:59.302 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 06-26-2025 17:12:59.302 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 06-26-2025 17:12:59.302 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 06-26-2025 17:12:59.490 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.57] INFO | 06-26-2025 17:13:09.985 | Common:: DecodeBase64 START
[System: 192.168.1.57] INFO | 06-26-2025 17:13:09.985 | Common:: deCodeLevel1 START
[System: 192.168.1.57] INFO | 06-26-2025 17:13:09.985 | Common:: DecodeBase64 START
[System: 192.168.1.57] ERROR | 06-26-2025 17:13:10.066 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 06-26-2025 17:13:24.106 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 06-26-2025 17:13:30.871 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 06-26-2025 17:13:30.871 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 06-26-2025 17:13:30.871 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 06-26-2025 17:13:31.105 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.57] INFO | 06-26-2025 17:14:09.995 | Common:: DecodeBase64 START
[System: 192.168.1.57] INFO | 06-26-2025 17:14:09.995 | Common:: deCodeLevel1 START
[System: 192.168.1.57] INFO | 06-26-2025 17:14:09.995 | Common:: DecodeBase64 START
[System: 192.168.1.57] ERROR | 06-26-2025 17:14:10.073 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 06-26-2025 17:14:30.865 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 06-26-2025 17:14:30.865 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 06-26-2025 17:14:30.865 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 06-26-2025 17:14:31.021 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.57] ERROR | 06-26-2025 17:14:49.534 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.57] ERROR | 06-26-2025 17:14:59.878 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
