[Sys Thread: 1] INFO | 06-23-2025 12:03:09.741 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 06-23-2025 12:03:09.741 | Installed Printers Count :3
[Sys Thread: 1] INFO | 06-23-2025 12:03:09.741 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 06-23-2025 12:03:09.741 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.069 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.085 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.085 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.085 | Common:: IsBase64 Checking START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.085 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.179 | Administration:: Entering LDAPChecking
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.179 | isValidUser:: False
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.179 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.491 | Common:: IsBase64 Checking START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.491 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.491 | Administration:: Entering LDAPChecking
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.491 | isValidUser:: True
[System: 192.168.1.79] INFO | 06-23-2025 12:03:10.491 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.503 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.503 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.503 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.503 | Common:: IsBase64 Checking START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.503 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.721 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.737 | Common:: IsBase64 Checking START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.737 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.737 | Administration:: Entering LDAPChecking
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.737 | isValidUser:: True
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.737 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:22.878 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.893 | Administration:: Entering InitLoginSession
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.956 | Administration:: Entering AllowSession  1
[System: 192.168.1.79] INFO | 06-23-2025 12:03:22.956 | Administration:: Entering AllowSession  end
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:22.956 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:23.190 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:28.971 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.79] INFO | 06-23-2025 12:03:28.986 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.017 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:29.236 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.236 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.618 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.789 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.852 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:29.867 | Administration:: Entering GetUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:29.992 | Administration:: Exiting GetUserDetails
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:29.992 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.055 | Administration:: Entering GetUserDetails
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.086 | Administration:: Exiting GetUserDetails
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:30.086 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:30.383 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.414 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.414 | ReportLayout:: GetDataSet START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.445 | ReportLayout:: GetDataSet END
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:30.461 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.492 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.492 | ReportLayout:: GetDataSet START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.492 | ReportLayout:: GetDataSet END
[System: 192.168.1.79] ERROR | 06-23-2025 12:03:30.492 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.508 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.508 | ReportLayout:: GetDataSet START
[System: 192.168.1.79] INFO | 06-23-2025 12:03:30.789 | ReportLayout:: GetDataSet END
