[Sys Thread: 1] INFO | 07-22-2025 15:26:21.342 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-22-2025 15:26:21.342 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-22-2025 15:26:21.342 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-22-2025 15:26:21.342 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.701 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.701 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.701 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.701 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.701 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.795 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.795 | isValidUser:: True
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.811 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.998 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.998 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.998 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.998 | isValidUser:: True
[System: 192.168.1.54] INFO | 07-22-2025 15:26:21.998 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 07-22-2025 15:26:28.809 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:28.809 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:28.825 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:28.825 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:28.825 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.012 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.075 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.075 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.075 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.075 | isValidUser:: True
[System: 192.168.1.54] INFO | 07-22-2025 15:26:29.075 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] ERROR | 07-22-2025 15:26:30.778 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:26:30.824 | Administration:: Entering InitLoginSession
[System: 192.168.1.54] INFO | 07-22-2025 15:26:31.168 | Administration:: Entering AllowSession  1
[System: 192.168.1.54] INFO | 07-22-2025 15:26:31.168 | Administration:: Entering AllowSession  end
[System: 192.168.1.54] ERROR | 07-22-2025 15:26:31.168 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:26:31.309 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:46.701 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:46.717 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:46.717 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.54] INFO | 07-22-2025 15:33:47.029 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.045 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.576 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.607 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.701 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:47.717 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:33:47.779 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.779 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:47.857 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 07-22-2025 15:33:47.919 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:47.935 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.060 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.076 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.107 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:48.107 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.154 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.154 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.169 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:48.169 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.169 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.169 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.232 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:48.248 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.248 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.248 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.263 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:48.263 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.279 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.279 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:33:48.279 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:49.732 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:50.138 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:33:51.535 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:34:48.556 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:34:48.556 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:34:48.556 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:34:48.681 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:35:49.336 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:35:49.336 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:35:49.336 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:35:49.461 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:36:48.563 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:36:48.563 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:36:48.563 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:36:48.688 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:37:48.547 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:37:48.547 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:37:48.547 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:37:48.813 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 07-22-2025 15:38:48.094 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:38:48.563 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:38:48.563 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:38:48.563 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:38:48.688 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 07-22-2025 15:39:48.304 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 07-22-2025 15:39:48.304 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 07-22-2025 15:39:48.304 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 07-22-2025 15:39:48.428 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
