[Sys Thread: 1] INFO | 07-01-2025 18:50:11.108 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 07-01-2025 18:50:11.108 | Installed Printers Count :3
[Sys Thread: 1] INFO | 07-01-2025 18:50:11.123 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 07-01-2025 18:50:11.123 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.181] INFO | 07-01-2025 18:50:11.576 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 07-01-2025 18:50:11.576 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 07-01-2025 18:50:11.576 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 07-01-2025 18:50:11.857 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 07-01-2025 18:50:18.481 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 07-01-2025 18:50:33.289 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] ERROR | 07-01-2025 18:50:33.289 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 07-01-2025 18:50:38.210 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 07-01-2025 18:50:38.210 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 07-01-2025 18:50:38.210 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 07-01-2025 18:50:38.366 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
